mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/AbMajor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,F#/GbMajor_count,Gminor_count,G#/Abminor_count,Aminor_count,Dminor_count
ISTJ,SJ,🎢 Norma,3DjEMjOKHqq4PURQ886rFK,48,0.6070000000000001,0.0967026589878435,0.6407708333333333,0.2325181520787125,-8.833770833333334,3.134572509722126,0.8125,0.3944427796055832,0.0508979166666666,0.0382457367368717,0.2924879604166667,0.304766858766156,0.2046562499999999,0.1769360708041064,0.625125,0.2343408705646995,123.61725,24.495928074560528,0.0977527072916666,0.2074291299673302,1.0,5.0,1.0,1.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,7.0,3.0,2.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,2.0
ISTJ,SJ,m b t i,27E8ft3XkWDgnCixcUTcGU,16,0.5524374999999999,0.0970930610290972,0.6646875,0.1924209686252168,-7.3635,2.612831873657393,0.75,0.4472135954999579,0.0406187499999999,0.0095584670144676,0.216543875,0.3089696589958038,0.1548999999999999,0.1037631276835209,0.4661875,0.2141184154465312,137.65949999999998,25.61835960660505,0.0472863643749999,0.124000998785976,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ISTJ,SJ,fictional ESXP men <3,7BAo6OqFIf9MhWK7EIesOa,50,0.6788599999999998,0.1218428244811774,0.7605000000000001,0.1602817990354513,-5.25118,2.9545819117196976,0.52,0.5046720495044485,0.076902,0.0501243046264555,0.12562854,0.2000281876456018,0.1976619999999999,0.1525788921261685,0.71494,0.1724650109442492,127.63278,23.229273062053164,0.0011019311999999,0.0048489411868625,1.0,3.0,4.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0
ISTJ,SJ,DiamondNii Personality💙,293ziHVi3oTGiHs1vJJKpZ,31,0.5589354838709677,0.1035425630626912,0.7352903225806453,0.1598197304357604,-6.220451612903225,2.7102080466108096,0.4838709677419355,0.5080005080007621,0.0941612903225806,0.1010168721135875,0.1048894838709677,0.160829218096686,0.2224935483870967,0.1445985613932215,0.4299709677419356,0.2416139361233789,137.52545161290325,29.461073649635505,0.204557639032258,0.3060443072871686,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,6.0,1.0
ISTJ,SJ,my villain origin story,1TFaC7AcflFdUPUP0ygI5u,50,0.51814,0.1335673811457065,0.82158,0.1582124753201806,-4.37072,2.38967545435418,0.66,0.4785181206984065,0.085114,0.0721246879807915,0.08482061,0.1616341964242946,0.191946,0.1344255096205132,0.52064,0.2141387839124669,133.35559999999998,31.623949040212537,0.0297301838,0.1413459644671405,0.0,4.0,2.0,6.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
ISTJ,SJ,typology ᵔᴗᵔ,4jZ12YygVKLNzqlilaJ0cJ,11,0.5904545454545455,0.1398501795754039,0.4528181818181819,0.1890924737697501,-10.010636363636364,3.618799394073324,0.7272727272727273,0.4670993664969137,0.0346454545454545,0.0062399300695382,0.4385381818181817,0.3320450963895772,0.1337818181818182,0.0855774715469184,0.3799909090909091,0.2240787828177645,108.9581818181818,14.5732656039625,0.1414218181818181,0.2585545404288303,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ISTJ,SJ,monotonia,3NfvREnzjK3Sbfu0BynJcg,28,0.5480714285714287,0.1223252884340608,0.5197857142857144,0.176269439619905,-9.198321428571427,2.828233253694184,0.8214285714285714,0.3900210277874797,0.0463785714285714,0.0361940485914349,0.4396301785714285,0.2964295076732601,0.183375,0.1743399650852492,0.4509607142857144,0.2482787536431218,116.23364285714284,22.50469019134602,0.0710409532142857,0.1954985604028979,0.0,6.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
ISTJ,SJ,If I was a playlist,1i01AC5R3SlqA2OJ3PV37T,50,0.46836,0.1483293027045442,0.69418,0.1874577165928468,-6.80686,2.966754923467452,0.74,0.443087497693452,0.05852,0.0413231910971185,0.2004146379999999,0.2640248674149439,0.168814,0.0952788689123904,0.5119980000000001,0.1796542603481044,127.35980000000004,35.24579659986683,0.155356464,0.2751261009324777,1.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,0.0,1.0,2.0,4.0,5.0,1.0,0.0,0.0,1.0
ISTJ,SJ,Fi dom: INFP & ISFP,2up79VJcEpVsHuMvySWCG2,47,0.666127659574468,0.1406417924499462,0.6080851063829786,0.1871903042113808,-6.542978723404256,2.785744116415964,0.4042553191489361,0.4960528753410618,0.1031425531914893,0.0906680969362165,0.2487744680851064,0.2625503098191353,0.1774510638297872,0.1419542499361347,0.4685106382978724,0.1767572484634401,119.80225531914893,34.395864725832126,0.004729809574468,0.0201723329626963,1.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,5.0,1.0,8.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,4.0,0.0
ISTJ,SJ,.:+*Sentimental*+:.,1fLe1ElXoO77nMvz06Kk8X,50,0.516,0.1535861122548227,0.455932,0.1999033505655844,-9.17192,3.6397741903495455,0.86,0.3505098327538655,0.05628,0.063566057558019,0.4082320000000001,0.3553129251712568,0.1676699999999999,0.1250904166870459,0.281284,0.201838556782597,118.13925999999998,32.69149878061355,0.0834988642,0.188841096379149,0.0,6.0,0.0,5.0,5.0,0.0,2.0,2.0,3.0,2.0,6.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0
ISTJ,SJ,bruno bucciarati | character playlist ✮,61EYYdBVVsIFxWLmaKoaFL,37,0.4840270270270269,0.1966856610158688,0.5555108108108108,0.2472733505250411,-8.878027027027025,4.165516991299497,0.5135135135135135,0.5067117097095317,0.0580783783783783,0.0739973390480102,0.4068032432432432,0.3501742942137216,0.1962918918918919,0.1675926433322749,0.3752945945945946,0.248131214107404,118.50878378378378,34.729591657975625,0.1106925675675675,0.2481256324085076,2.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0
ISTJ,SJ,leone abbacchio | character playlist,2i5l5yK6OBNuMtbT6GEYa8,30,0.5059333333333333,0.1119328411126074,0.6786333333333334,0.2029497106612159,-7.383966666666668,3.650720623084721,0.7333333333333333,0.4497764451088037,0.0487966666666666,0.027315796659194,0.1867993333333333,0.2489920134124695,0.1984233333333333,0.1741964540660785,0.3983133333333333,0.183361566185564,126.5357,26.840947995938773,0.196259776,0.3187349322058069,2.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0
ISTJ,SJ,rei ayanami | character playlist,3BCpww3uQc3aoQ1mDPQbCq,40,0.517075,0.1795407799544902,0.57525,0.2317361176103721,-8.964099999999998,3.947624828249942,0.4,0.4961389383568338,0.06059,0.0524577866919238,0.380175325,0.3501052303557176,0.2018475,0.1571595171783865,0.34439,0.2285010293417874,122.75902500000002,34.55315176428212,0.1701401655,0.275152767866696,7.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0
ISTJ,SJ,Mbti edge,4DjK4n3nbkuaibAt7ctnzH,16,0.5853125,0.1819082987844883,0.694375,0.1736363537204503,-5.307062500000001,1.531873513871168,0.5625,0.51234753829798,0.09024375,0.0860535567248675,0.15391159375,0.2441732762062779,0.1578,0.1065317042011438,0.5220625,0.2437776223665057,122.609875,33.19806081058551,0.0009960725,0.0029272390728113,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ISTJ,SJ,illumi zoldyck | character playlist,6QPBEW9W3IjZBOVrlKwGTZ,32,0.42473125,0.184866740911288,0.5931124999999999,0.2623266465994811,-9.4116875,4.381514353305922,0.375,0.4918693768379647,0.05925,0.0562650180668638,0.282284275,0.3690294189988293,0.1874406249999999,0.1258209605066762,0.301571875,0.2217681981249718,127.59484375,37.9821131248172,0.4478406571875,0.3705136049011134,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0
ISTJ,SJ,Ｍａｙａ,5vPGJc3yJOzL0eF5Nyr9m6,29,0.5542413793103449,0.1087354769193877,0.6090448275862068,0.2363415983973302,-7.820413793103447,3.709419982743176,0.7931034482758621,0.4122508203948855,0.0874586206896551,0.103771804996903,0.3659196551724137,0.3541640296880484,0.1741275862068965,0.1177350381654614,0.5095172413793103,0.2137522966776623,122.16696551724138,28.80523370783605,0.1356378224137931,0.2950981075124135,0.0,8.0,,1.0,1.0,,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
ISTJ,SJ,Jason Baldwin's Playlist,2vxMJhPE3mUgUWvKsGw8a5,50,0.55288,0.1257075712492599,0.49414,0.2514676925733468,-9.35718,3.8482564336571534,0.68,0.4712120714991611,0.055406,0.0559098341537697,0.47548434,0.3566433144687411,0.1869279999999999,0.1494878713802424,0.5156200000000001,0.2167743009469074,120.14628,24.3672975455856,0.012304496,0.0508951168081327,2.0,6.0,,2.0,4.0,,1.0,4.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0
