mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,D#_EbMajor_count,Gminor_count,D#_Ebminor_count
ENTJ,NT,entj // the commander ,2L6Dxf2WAqoIQX50Zg4wFR,41,0.5827804878048781,0.1449847426792077,0.6709268292682926,0.19177583140791,-6.706999999999999,2.615075266603238,0.5121951219512195,0.5060608273474738,0.0801463414634146,0.0821611133613736,0.2086559512195121,0.2533859275751073,0.2018073170731707,0.1577451304957524,0.4852292682926829,0.2383838818417706,122.88831707317074,27.97764355645327,0.0594507812195121,0.1929268856321258,0.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
ENTJ,NT,entj ⭐,3mvqqX5NTINezqtci6H4LB,37,0.6404324324324324,0.1453298051063588,0.7022162162162162,0.1591053346293187,-6.290675675675675,2.604171931237921,0.4324324324324324,0.5022472023339226,0.0896837837837837,0.0662982885379635,0.2122404594594594,0.2040675056541877,0.2096783783783783,0.1672136974970371,0.5751324324324325,0.2388586030526266,126.3334054054054,29.25188270242852,0.0150003724324324,0.0470212184046493,4.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
ENTJ,NT,i don’t need a man i’m an entj ,3UNekFrlMUOxbZKz8UNSmJ,50,0.6753600000000002,0.1265621989540385,0.7028000000000002,0.1471533976807181,-5.36684,2.044641821434548,0.52,0.5046720495044484,0.134664,0.1160447235389205,0.1124707799999999,0.1432371846652543,0.189808,0.1203863166677024,0.6055600000000001,0.1808436194447499,127.2755,29.735454137875788,0.0002506185999999,0.0010308653045745,4.0,6.0,6.0,3.0,1.0,2.0,0.0,4.0,4.0,1.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0
ENTJ,NT,Entj,2adxQyJUDbnpWAjcqCTGcm,50,0.63254,0.1340155656509149,0.65536,0.1748112404735987,-6.265280000000001,2.575725077546523,0.44,0.5014265364224069,0.09824,0.0968634742979066,0.1852472,0.1990878915232758,0.187934,0.148702843816733,0.505066,0.2083530633911817,120.1495,30.1976102428247,0.039036916,0.0965152185057055,1.0,2.0,3.0,3.0,3.0,6.0,2.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0
ENTJ,NT,entj,6s4eXqq24ibMt3cZukiHCo,34,0.6804705882352939,0.1233578768275502,0.6803823529411765,0.1694801346553062,-5.733499999999999,2.232930622895988,0.4411764705882353,0.5039947372613782,0.1233058823529411,0.1331253975749965,0.1682426470588235,0.1926951298516346,0.169135294117647,0.1366402994868288,0.5099735294117648,0.2012634626535253,125.07161764705884,31.18379856059165,0.0103212770588235,0.0427200951707857,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0
ENTJ,NT,Entj  8w9 ,7ln76BZeBUYJpzVzcwhTnZ,50,0.6789000000000001,0.1403333131352288,0.70318,0.16074960754705,-5.742879999999999,2.5103653741710064,0.54,0.5034574339058886,0.079056,0.0677827386370811,0.15112658,0.173312324475278,0.179552,0.1190924289305219,0.5809380000000001,0.2370984475542871,124.19275999999998,25.86800870949068,0.0286468404,0.087760019590231,1.0,5.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0
ENTJ,NT,entj woman energy,5OVokpcsJ3Z4SMeHfb16u1,44,0.6557272727272727,0.1521055881175148,0.720090909090909,0.1409627722884569,-5.541931818181818,2.1012482712827416,0.3863636363636363,0.4925448434741561,0.0693431818181818,0.0499040306790211,0.1201032045454545,0.1585540786983652,0.1809545454545454,0.1279449508342343,0.5065454545454546,0.2179227999155765,120.3494318181818,25.2465734137284,0.0471198077272727,0.1589369072914407,2.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
ENTJ,NT,Entj songs🤭,5JWuHADs551NjqeLiBYrEJ,13,0.6666923076923078,0.1079771462049451,0.7211538461538461,0.1118472516081986,-6.312615384615385,1.7179968247187158,0.3076923076923077,0.4803844614152613,0.063676923076923,0.0609648827037084,0.2623938461538462,0.2197113898404929,0.1296615384615384,0.0807905887512229,0.6316153846153847,0.1768386922506584,121.04946153846154,20.65323996219232,0.0006129676923076,0.0013049658565722,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ENTJ,NT,entj/p,1QCguQjrxYOPnGHRZYQUhX,7,0.6094285714285714,0.0650201433989424,0.683,0.1368283596335204,-5.284714285714286,1.878728800216228,0.5714285714285714,0.5345224838248488,0.0995571428571428,0.0958123836314641,0.1559814285714285,0.181464958089119,0.1604,0.0659895193698716,0.5272857142857142,0.1864239919160212,143.57185714285714,33.701933210764885,0.0482986214285714,0.1277463027877306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENTJ,NT,entj core,3o7jjQ9yvytPMaMVtXg2Bk,50,0.65268,0.1622446426900828,0.5990800000000001,0.1768720095297785,-7.4147,3.215936339670972,0.42,0.4985693819032897,0.1075439999999999,0.0916663719079985,0.2426350199999999,0.2706755981885214,0.2165059999999999,0.1587407582526058,0.468802,0.226574196064885,116.2292,30.48223790260519,0.0605801832,0.1893275043129001,4.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,3.0,6.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,6.0,0.0
ENTJ,NT,Entje engels playlist,2Vb32G9mnTtXIVaetucGpI,50,0.7366000000000001,0.1146218271766164,0.6130399999999999,0.1127972644045185,-6.94282,2.4421756918362605,0.36,0.4848732213850611,0.159754,0.1044459125918427,0.2279134,0.1928155238649266,0.130972,0.0917646257930515,0.5984400000000001,0.1981258268507821,107.7142,23.95304767367073,0.001833543,0.0046097893850752,4.0,2.0,3.0,1.0,4.0,6.0,0.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,4.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0
ENTJ,NT,entp/entj,0woY7BjGZ9F4qr8syyKG9t,50,0.64166,0.1392734221682262,0.71032,0.1342883647154852,-6.05164,2.463272129108113,0.48,0.5046720495044484,0.075872,0.0651145491124867,0.10894226,0.1459494566422071,0.183908,0.1339555543713614,0.519772,0.2278531571886075,120.57042,24.719627623417143,0.0700022039999999,0.1844032524087631,2.0,3.0,5.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
ENTJ,NT,ENTJ,6NIQJy7eLOPkS77PpslgzI,16,0.6135625,0.1269886970035784,0.651,0.1315254094589077,-6.8876875,1.9837911085847724,0.25,0.4472135954999579,0.084175,0.0805925761676181,0.2071024625,0.214719897490434,0.14214375,0.0887321359955531,0.5185625,0.1958771617621615,113.74175,26.55179895600296,0.05990608125,0.2149062455882253,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ENTJ,NT,ENTJ  😈,30uJk7VYfx1wQvaEODqCVR,38,0.6937105263157894,0.1363052829367676,0.711,0.1675300699108202,-5.683736842105263,2.7056434583054063,0.3947368421052631,0.4953553834402848,0.0909052631578947,0.0651978898156632,0.1425044736842105,0.1692269158627498,0.1795263157894737,0.1323221472018716,0.5931052631578947,0.2150655198059148,121.07865789473684,23.364418732714896,0.0146253276315789,0.088700196032823,1.0,4.0,3.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ENTJ,NT,ENTJ,3hBCSWs3iSt4eh929YRqQZ,50,0.6457999999999999,0.1535774749640276,0.67008,0.140455503884428,-5.57872,1.782907875193941,0.52,0.5046720495044484,0.0875679999999999,0.0744505573230602,0.1885574,0.201633340312943,0.196818,0.1615050965140109,0.513058,0.2223683119493055,122.92842,27.946977636661924,0.0106657534,0.0435898135118817,2.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0
ENTJ,NT,ENTJ SIGMA,1Azyz5oEdqNmZoSMW34BkQ,50,0.5336,0.1600710301518596,0.7187399999999999,0.1686900079302571,-6.619140000000001,2.529284443538632,0.68,0.471212071499161,0.070532,0.0672641713768958,0.12916192,0.1948198094801219,0.181138,0.1441556795797586,0.5057360000000001,0.2467462199201802,123.84418,30.527002045823536,0.1648531968,0.3018827891772181,1.0,7.0,1.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0
ENTJ,NT,ENTJ,4NuTGSR8gl8VFTeGOGJVPl,50,0.7532,0.1133715221773807,0.68204,0.1360324031026341,-6.63028,2.665511223623961,0.48,0.5046720495044485,0.1536819999999999,0.1065527380967676,0.2602464,0.190399477809265,0.14204,0.0723778125885415,0.580164,0.2403735381884297,116.38367999999998,20.626235919867707,0.0329021529999999,0.1537550398443536,2.0,6.0,0.0,4.0,2.0,0.0,2.0,1.0,2.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,5.0,0.0,7.0,0.0,1.0,0.0,1.0,2.0
ENTJ,NT,estj + entj songs ,5HiXIiwZzfkLK5aQC8Ezd0,50,0.6157,0.129841543931872,0.6158,0.1805280237163714,-7.08822,2.491947302567916,0.56,0.5014265364224069,0.0947139999999999,0.0832463543603305,0.2571367999999999,0.2407429885086617,0.19305,0.1631227523889257,0.440894,0.2263366324476775,113.1446,27.215363072788016,0.0054459858,0.0295057376972336,2.0,6.0,0.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0
ENTJ,NT,entj,7oDqzPkDMcLGApKJRPGzJS,37,0.673891891891892,0.143534313316012,0.7444324324324324,0.1387030281934393,-5.572351351351352,1.948379500682215,0.4864864864864865,0.5067117097095317,0.0731324324324324,0.0509545115986038,0.0747079459459459,0.1161056381275129,0.2524324324324324,0.2017617324883405,0.5260756756756756,0.216324244037876,122.2207837837838,23.931602918102453,0.0352969124324324,0.1341391393845203,1.0,2.0,1.0,6.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0
ENTJ,NT,entj type beat,54OvCgBQar7iomZ9LZsZqb,23,0.5567826086956521,0.1369804088585926,0.6816086956521741,0.2111659707284199,-6.552565217391305,2.8609017622562005,0.5652173913043478,0.5068698018697018,0.0679608695652173,0.0601110089684866,0.2234345217391304,0.2521280839973404,0.1585173913043478,0.104182932000199,0.4748739130434782,0.2542439276424965,125.09791304347824,21.898688235751475,0.0106882652173913,0.0273541086880864,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENTJ,NT,ENTJ,2pOCgCUBqMdKKLCReycTZK,15,0.7057333333333332,0.1248447416746477,0.6330000000000001,0.1965785920621644,-8.295200000000001,2.8857960327883783,0.5333333333333333,0.5163977794943222,0.1018933333333333,0.079289807187365,0.2070748666666666,0.1917558237844855,0.1436799999999999,0.1003867891137645,0.5218,0.2646299842637424,126.75233333333334,19.81146792234476,0.0120844206666666,0.0237520144927842,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
ENTJ,NT,entj !!!,76vHVLqbPVfETR4Vw5MkRv,50,0.6628799999999999,0.0830649217449206,0.8453399999999999,0.0839551896999287,-3.09098,1.1518554240698715,0.36,0.4848732213850611,0.0919619999999999,0.0772037904589178,0.10496174,0.1001202316256197,0.173772,0.1273517129521104,0.56518,0.1838114262176409,128.70812,24.27650460049715,0.002199829,0.0106916073917273,0.0,0.0,6.0,2.0,3.0,3.0,1.0,7.0,1.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0
ENTJ,NT,intj/entj,2yLahOphRMUIg1iSotOJhO,10,0.6597999999999999,0.1147914050208754,0.7024,0.1694528449648062,-6.074599999999999,3.095390845901191,0.7,0.4830458915396479,0.06522,0.0600936084602828,0.15842,0.1700816473867118,0.149,0.135668214569384,0.6118,0.264523386909782,118.0404,24.23955976497923,0.013116496,0.0270850781840941,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTJ,NT,ENTJ 8w7,4mDkMZVAQXOluzSBbqgVfs,50,0.6671600000000001,0.1469177695869637,0.6236,0.1924996686983632,-8.73656,4.218557061365888,0.64,0.4848732213850611,0.156442,0.1140617145698426,0.17354336,0.2407395529722864,0.257274,0.1884303084616134,0.462036,0.2527702536425728,126.84596,28.079755271740115,0.3131115166,0.3766158824547329,3.0,3.0,1.0,11.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0
ENTJ,NT,ENTJ,7cnZmm1aNXAwvQfYfcRYWm,36,0.6488055555555555,0.1371863840483229,0.581,0.2020288522534767,-7.677999999999999,3.870287438568724,0.6388888888888888,0.4871361075732194,0.0984055555555555,0.105417160284935,0.3126163888888889,0.3345994931185023,0.1698833333333333,0.1151755343564149,0.5734166666666665,0.1952778789315369,119.6551666666667,36.52991583698412,0.0861055780555555,0.2565517696310964,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
ENTJ,NT,entj energy,0ZHqm7S4hzr46eU6xAEDbE,30,0.6571666666666668,0.1649480761212205,0.6342333333333331,0.1405387867270549,-6.249933333333332,1.8387344210799903,0.6333333333333333,0.4901325178535609,0.1601833333333333,0.1296973136226018,0.1858721,0.2179853852501236,0.19523,0.1454270528122439,0.3852033333333334,0.1466162207786106,120.2413,29.969893858210668,0.0373007483333333,0.0860636185476591,2.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
ENTJ,NT,ENTJ,034CIFqu2kCJfgFsRJ0gvL,22,0.6331818181818181,0.158172189586038,0.6543181818181818,0.1591648999244662,-6.61759090909091,2.132658896197999,0.4545454545454545,0.5096471914376255,0.0861772727272727,0.0908935218594665,0.2635431818181817,0.2188463694964458,0.1342681818181818,0.0983464497452204,0.5766363636363635,0.2384890025326206,121.43504545454545,31.06082799386556,0.0061984181818181,0.0276674083810875,1.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
ENTJ,NT,ENTJ | KPOP,4W7zXXH1r6IEwPME4RTsXG,50,0.6941599999999998,0.1022889783996341,0.8221200000000001,0.0949239523760672,-3.30164,1.5822503705488713,0.44,0.5014265364224069,0.1084819999999999,0.0751328013097679,0.09935524,0.1290512472348872,0.221268,0.1620259798266176,0.5844400000000001,0.1891008973742724,122.74918,25.7932886680601,0.0004734261999999,0.0020136640755211,0.0,0.0,1.0,5.0,5.0,5.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0
ENTJ,NT,my entj mood,7qiVtCQH9Ag0QKnLPd72Uj,38,0.6042894736842106,0.1425590267307483,0.5945236842105263,0.1803598796314034,-7.652026315789475,3.326255954517697,0.4210526315789473,0.5003554924018236,0.0824815789473684,0.0741906559836033,0.1706944210526315,0.1886326327505729,0.2057026315789473,0.1598392325530809,0.4494499999999999,0.1884984446849592,128.30602631578944,39.41420253794299,0.0840422378947368,0.1885454362197839,1.0,0.0,0.0,3.0,6.0,4.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,1.0,4.0,0.0
ENTJ,NT,𝐄𝐍𝐓𝐉,4VJ4mBy2fTAOXBygrewHE1,50,0.6059,0.1372334893976135,0.7039200000000001,0.1302140843192549,-5.807919999999999,1.9640166136709512,0.4,0.4948716593053935,0.095046,0.0971787102114827,0.12371672,0.1458881280645032,0.17354,0.1456202890102494,0.4721479999999999,0.2087085099816859,121.83772,34.9216260217309,0.0286573168,0.1294958143911719,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0
ENTJ,NT,Entj,3Sn9xtevHe8wjQhchrPOfP,11,0.6274545454545456,0.1146912059718299,0.6496363636363637,0.1543899431486861,-6.887727272727273,2.161764514969616,0.3636363636363636,0.504524979109513,0.1039090909090909,0.0706586364791375,0.1844581818181818,0.1772865365344014,0.1302,0.0604582004363345,0.4317272727272728,0.1368459651645534,126.77227272727274,24.80168599547583,0.0267701418181818,0.0670578762065511,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENTJ,NT,entj.,4yGpGpO5deQs3b3EOUJGyI,50,0.5463800000000001,0.1319433845810159,0.79702,0.1630451909309632,-5.72796,2.6899552758591456,0.46,0.5034574339058886,0.07078,0.0501875380905642,0.135788134,0.2059734751651285,0.210364,0.1690119881752143,0.50203,0.1956749806726054,124.04572,30.439456232934493,0.0297789526,0.1152351402793267,3.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0
ENTJ,NT,Entj 🎧,3xB0B2WRZFqf8FPbyJGKn3,9,0.6699999999999999,0.1754223474931287,0.7147777777777778,0.2287634027646127,-5.156444444444444,1.874989207376346,0.2222222222222222,0.4409585518440984,0.1423444444444444,0.0843249089995226,0.1282444444444444,0.1942579598826719,0.1656777777777777,0.1084684260254773,0.5998888888888889,0.2107103725759866,113.23077777777776,21.393600689094963,0.0222122233333333,0.0465451467171809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENTJ,NT,ENTJ-A,12gDg5rKNGh8osx5MVc9TD,50,0.7774,0.1176676398564522,0.68628,0.1338903053904614,-5.682499999999999,1.6287957771536214,0.58,0.4985693819032897,0.181932,0.1098960741717707,0.09920958,0.1228852063705732,0.218278,0.1524262769809907,0.56529,0.2028320429642743,128.36836000000002,26.31569571044813,0.0034280524,0.0185470972439451,1.0,0.0,2.0,6.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
ENTJ,NT,ENTJ: para recordar quien soy,5USHFQBPYYQDdIJYnTqt2V,8,0.74,0.0774559782807535,0.727,0.1685119749877904,-5.147,3.5295461869359754,0.875,0.3535533905932738,0.05985,0.0278193663273832,0.109957375,0.16163392265499,0.1520375,0.0836510428164868,0.5467500000000001,0.2674401134566658,124.167375,22.156955998624905,0.523,0.3855304323730025,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENTJ,NT,ENTJ,5OoW7sNm826iCOBJi6Aeih,50,0.62658,0.1606077856653485,0.6702200000000001,0.1805039758734484,-6.198339999999999,2.9899415911979803,0.48,0.5046720495044485,0.079468,0.0650774873767058,0.15523978,0.2322785977723153,0.1830499999999999,0.1582283950496875,0.473972,0.2389507002692892,120.22478,25.99008737120476,0.0266664376,0.1254543245389307,3.0,5.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0
ENTJ,NT,ENTJ,7bmP2zcudk7W19obqJXwWZ,27,0.7784444444444444,0.0764074771478718,0.6092222222222223,0.107898931816675,-6.715925925925927,1.6850937870709366,0.3703703703703703,0.4921028776234114,0.1382222222222222,0.0907071124907537,0.1762234074074073,0.131794563654447,0.1759777777777778,0.1569645681070273,0.481111111111111,0.2050777213518616,120.2348888888889,26.615229958013675,0.0273843792592592,0.1422178242145578,3.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0
ENTJ,NT,kpop songs that are ENTJ,5CvpzJq0NmzxRyeRRaDVsX,50,0.6937200000000001,0.0957933660521011,0.8225400000000002,0.1011124268185808,-3.57152,1.5007321511141671,0.42,0.4985693819032897,0.114936,0.0767592386515613,0.0803008,0.0910120840561565,0.232742,0.1720737088030141,0.58154,0.1775201293558863,124.27188,25.13973590743368,0.000174664,0.0007475720902593,2.0,0.0,1.0,3.0,5.0,6.0,0.0,3.0,0.0,4.0,2.0,5.0,2.0,3.0,0.0,1.0,3.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0
ENTJ,NT,entj  mf,28JV3B7jDSj0WsY4W4MdvD,43,0.6162790697674418,0.1276073452098076,0.7898372093023255,0.1079633822915718,-4.716860465116279,1.7129198905655267,0.4418604651162791,0.5024855165595914,0.158906976744186,0.1293122879207887,0.0946736279069767,0.1293695923391625,0.2393976744186046,0.1713290422221189,0.4690232558139535,0.2153686195884465,134.44832558139535,30.921139876667308,0.0073285725581395,0.0367214910674309,0.0,1.0,3.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0
ENTJ,NT,Entj woman,4KXhC0J8uGz5O833q0KYKX,19,0.7429473684210527,0.1491041670496802,0.6903157894736842,0.2007170625066203,-6.040052631578948,3.488072334139178,0.4210526315789473,0.5072572735017882,0.1100052631578947,0.0829172778783784,0.1827945263157894,0.2250914461416782,0.1551578947368421,0.0884859267893267,0.6204210526315789,0.2650315108706622,128.64873684210528,28.467221588740543,0.0122383126315789,0.0501202580468342,0.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENTJ,NT,ENTJ (Kpop),6l6VNiQ1OQm6FNKYNFMQN3,50,0.6932200000000001,0.0879295381170024,0.8308399999999999,0.0927749878326423,-3.9809,1.495820070621286,0.42,0.4985693819032897,0.0991199999999999,0.0704024958973148,0.08391784,0.1034375491161577,0.2158939999999999,0.1606237400935262,0.57026,0.2063779779819503,121.33252,21.63254794379081,0.003475818,0.0226692746253775,1.0,0.0,3.0,5.0,2.0,4.0,0.0,2.0,0.0,4.0,3.0,6.0,1.0,2.0,1.0,0.0,3.0,0.0,4.0,3.0,2.0,0.0,2.0,2.0
ENTJ,NT,ENTJ,4bZLMJ10g2GngibRydjJyf,50,0.55892,0.1171105948604626,0.78154,0.1150673644755407,-4.97618,1.6010732840242905,0.44,0.5014265364224069,0.079936,0.0570958440890832,0.0830760399999999,0.1148608993172069,0.2068899999999999,0.1456990457716711,0.4919,0.1852984630485727,118.67910000000002,31.155924993064627,0.0049366328,0.030985979227555,0.0,3.0,4.0,0.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0
ENTJ,NT,entj,1f3cotFMUZ0Zn29MgNsNQO,27,0.6756666666666666,0.1643413427080262,0.7041111111111109,0.1290880240328976,-5.584074074074073,1.6426701276117943,0.5925925925925926,0.5007117441325404,0.0845259259259259,0.0677834991980553,0.1719414814814814,0.2053885399900862,0.1770629629629629,0.1310435780369619,0.5769185185185185,0.1840781043199557,125.26618518518518,27.813272819391923,0.0212499048148148,0.0973233123665126,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
ENTJ,NT,ENTJ,7aN4KT1hyLEtYI8PiYjA8q,21,0.5924285714285714,0.146600672382009,0.6453809523809524,0.1664155870675809,-7.639285714285716,2.2645192015714315,0.238095238095238,0.4364357804719847,0.1269095238095238,0.1056882533906294,0.2116389523809523,0.1854210684227863,0.1371380952380952,0.0879077611829039,0.384547619047619,0.2070048251105457,126.66190476190476,31.534689368859755,0.0785465266666666,0.2066830445219739,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
ENTJ,NT,KPOP ENTJ THINGS!,2sKiFwD5m5ek5vPZsMBNXs,23,0.6660434782608696,0.1059358632127218,0.823,0.1132318618828399,-3.1202608695652176,1.4727368837826242,0.217391304347826,0.4217411678366498,0.1041260869565217,0.075103384607131,0.0746078260869565,0.081731308452899,0.2627652173913043,0.2135151189211319,0.5632608695652174,0.1606456341232025,132.0785217391304,22.654870934945784,6.787478260869566e-05,0.0002217862621343,0.0,1.0,3.0,0.0,1.0,6.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
